term_id,langs,country,term,type,code_lang
58,Taiwanese,"Taipei City,Taiwan",????,Socio-Scientific Isuues,tw
59,Taiwanese,"Taipei City,Taiwan",????,Socio-Scientific Isuues,tw
65,Taiwanese,"Taipei City,Taiwan",????,Socio-Scientific Isuues,tw
66,Taiwanese,"Taipei City,Taiwan",????,Socio-Scientific Isuues,tw
68,Taiwanese,"Taipei City,Taiwan",??,Socio-Scientific Isuues,tw
70,Taiwanese,"Taipei City,Taiwan",??,Socio-Scientific Isuues,tw
71,Taiwanese,"Taipei City,Taiwan",??,Socio-Scientific Isuues,tw
5,Turkish,"Ankara,Ankara,Turkey",Çevre,Canonical Scientific Issues,tr
6,Turkish,"Ankara,Ankara,Turkey",Ekosistem,Canonical Scientific Issues,tr
8,Turkish,"Ankara,Ankara,Turkey",Kirlilik,Canonical Scientific Issues,tr
12,Turkish,"Ankara,Ankara,Turkey",Mantar,Canonical Scientific Issues,tr
13,Turkish,"Ankara,Ankara,Turkey",Memeli,Canonical Scientific Issues,tr
16,Turkish,"Ankara,Ankara,Turkey",Çözelti,Canonical Scientific Issues,tr
20,Turkish,"Ankara,Ankara,Turkey",Atom,Canonical Scientific Issues,tr
28,Turkish,"Ankara,Ankara,Turkey",Enerji,Canonical Scientific Issues,tr
29,Turkish,"Ankara,Ankara,Turkey",Kütle,Canonical Scientific Issues,tr
35,Turkish,"Ankara,Ankara,Turkey",Güne? Sistemi,Canonical Scientific Issues,tr
38,Turkish,"Ankara,Ankara,Turkey",Evrim,Canonical Scientific Issues,tr
53,Turkish,"Ankara,Ankara,Turkey",Yetersiz Beslenme,Socio-Scientific Isuues,tr
54,Turkish,"Ankara,Ankara,Turkey",G?da Güvenli?i,Socio-Scientific Isuues,tr
56,Turkish,"Ankara,Ankara,Turkey",Kalori,Socio-Scientific Isuues,tr
58,Turkish,"Ankara,Ankara,Turkey",Yenilenebilir Enerji,Socio-Scientific Isuues,tr
59,Turkish,"Ankara,Ankara,Turkey",?klim De?i?ikli?i,Socio-Scientific Isuues,tr
65,Turkish,"Ankara,Ankara,Turkey",Toprak Kirlili?i,Socio-Scientific Isuues,tr
66,Turkish,"Ankara,Ankara,Turkey",Sera Gaz?,Socio-Scientific Isuues,tr
68,Turkish,"Ankara,Ankara,Turkey",Enfeksiyon,Socio-Scientific Isuues,tr
70,Turkish,"Ankara,Ankara,Turkey",Sel,Socio-Scientific Isuues,tr
71,Turkish,"Ankara,Ankara,Turkey",Kurakl?k,Socio-Scientific Isuues,tr
39,Turkish,"Ankara,Ankara,Turkey",PCR,Novel Science and Technology Issues,tr
42,Turkish,"Ankara,Ankara,Turkey",mRNA,Novel Science and Technology Issues,tr
43,Turkish,"Ankara,Ankara,Turkey",Genom,Novel Science and Technology Issues,tr
44,Turkish,"Ankara,Ankara,Turkey",Mars,Novel Science and Technology Issues,tr
45,Turkish,"Ankara,Ankara,Turkey",Asteroitler,Novel Science and Technology Issues,tr
46,Turkish,"Ankara,Ankara,Turkey",CRISPR,Novel Science and Technology Issues,tr
48,Turkish,"Ankara,Ankara,Turkey",Protein katlanmas?,Novel Science and Technology Issues,tr
49,Turkish,"Ankara,Ankara,Turkey",Karadelik,Novel Science and Technology Issues,tr
52,Turkish,"Ankara,Ankara,Turkey",Mutasyon,Novel Science and Technology Issues,tr
87,Turkish,"Ankara,Ankara,Turkey",Otonom araba,Novel Science and Technology Issues,tr
73-B,Turkish,"Ankara,Ankara,Turkey",Küresel ?s?nma bir aldatmaca,Conspiracy theories,tr
74-B,Turkish,"Ankara,Ankara,Turkey",?klim de?i?ikli?i bir aldatmaca,Conspiracy theories,tr
77-B,Turkish,"Ankara,Ankara,Turkey",A??lar Otizm,Conspiracy theories,tr
79-B,Turkish,"Ankara,Ankara,Turkey",Düz dünya,Conspiracy theories,tr
80-B,Turkish,"Ankara,Ankara,Turkey",Ay'a ini? gerçek de?il,Conspiracy theories,tr
5,Ukrainian,"Kyiv,Kyiv city,Ukraine",??????????,Canonical Scientific Issues,uk
6,Ukrainian,"Kyiv,Kyiv city,Ukraine",??????????,Canonical Scientific Issues,uk
8,Ukrainian,"Kyiv,Kyiv city,Ukraine",???????????,Canonical Scientific Issues,uk
12,Ukrainian,"Kyiv,Kyiv city,Ukraine",????,Canonical Scientific Issues,uk
13,Ukrainian,"Kyiv,Kyiv city,Ukraine",???????,Canonical Scientific Issues,uk
16,Ukrainian,"Kyiv,Kyiv city,Ukraine",???????,Canonical Scientific Issues,uk
20,Ukrainian,"Kyiv,Kyiv city,Ukraine",????,Canonical Scientific Issues,uk
28,Ukrainian,"Kyiv,Kyiv city,Ukraine",???????,Canonical Scientific Issues,uk
29,Ukrainian,"Kyiv,Kyiv city,Ukraine",????,Canonical Scientific Issues,uk
35,Ukrainian,"Kyiv,Kyiv city,Ukraine",??????? ???????,Canonical Scientific Issues,uk
38,Ukrainian,"Kyiv,Kyiv city,Ukraine",????????,Canonical Scientific Issues,uk
53,Ukrainian,"Kyiv,Kyiv city,Ukraine",??????????,Socio-Scientific Isuues,uk
54,Ukrainian,"Kyiv,Kyiv city,Ukraine",??????????? ???????,Socio-Scientific Isuues,uk
56,Ukrainian,"Kyiv,Kyiv city,Ukraine",???????,Socio-Scientific Isuues,uk
58,Ukrainian,"Kyiv,Kyiv city,Ukraine",?????????????? ???????,Socio-Scientific Isuues,uk
59,Ukrainian,"Kyiv,Kyiv city,Ukraine",????? ???????,Socio-Scientific Isuues,uk
65,Ukrainian,"Kyiv,Kyiv city,Ukraine",??????????? ??????,Socio-Scientific Isuues,uk
66,Ukrainian,"Kyiv,Kyiv city,Ukraine",????????? ????,Socio-Scientific Isuues,uk
68,Ukrainian,"Kyiv,Kyiv city,Ukraine",????????,Socio-Scientific Isuues,uk
70,Ukrainian,"Kyiv,Kyiv city,Ukraine",??????,Socio-Scientific Isuues,uk
71,Ukrainian,"Kyiv,Kyiv city,Ukraine",??????,Socio-Scientific Isuues,uk
39,Ukrainian,"Kyiv,Kyiv city,Ukraine",???,Novel Science and Technology Issues,uk
42,Ukrainian,"Kyiv,Kyiv city,Ukraine",????,Novel Science and Technology Issues,uk
43,Ukrainian,"Kyiv,Kyiv city,Ukraine",?????,Novel Science and Technology Issues,uk
44,Ukrainian,"Kyiv,Kyiv city,Ukraine",????,Novel Science and Technology Issues,uk
45,Ukrainian,"Kyiv,Kyiv city,Ukraine",?????????,Novel Science and Technology Issues,uk
46,Ukrainian,"Kyiv,Kyiv city,Ukraine",???????,Novel Science and Technology Issues,uk
48,Ukrainian,"Kyiv,Kyiv city,Ukraine",????????? ?????,Novel Science and Technology Issues,uk
49,Ukrainian,"Kyiv,Kyiv city,Ukraine",????? ????,Novel Science and Technology Issues,uk
52,Ukrainian,"Kyiv,Kyiv city,Ukraine",???????,Novel Science and Technology Issues,uk
87,Ukrainian,"Kyiv,Kyiv city,Ukraine",?????????? ??????????,Novel Science and Technology Issues,uk
73-B,Ukrainian,"Kyiv,Kyiv city,Ukraine",????????? ?????????? ?????,Conspiracy theories,uk
74-B,Ukrainian,"Kyiv,Kyiv city,Ukraine",????? ??????? ?????,Conspiracy theories,uk
77-B,Ukrainian,"Kyiv,Kyiv city,Ukraine",??????? ??????,Conspiracy theories,uk
79-B,Ukrainian,"Kyiv,Kyiv city,Ukraine",?????? ?????,Conspiracy theories,uk
80-B,Ukrainian,"Kyiv,Kyiv city,Ukraine",???? ??? ??????? ?? ??????,Conspiracy theories,uk
73-B,Vietnamese,"Hanoi,Hanoi,Vietnam",trái ??t nóng lên l?a b?p,Conspiracy theories,vie
74-B,Vietnamese,"Hanoi,Hanoi,Vietnam",bi?n ??i khí h?u l?a b?p,Conspiracy theories,vie
77-B,Vietnamese,"Hanoi,Hanoi,Vietnam",v?c xin t? k?,Conspiracy theories,vie
79-B,Vietnamese,"Hanoi,Hanoi,Vietnam",Trái ??t ph?ng,Conspiracy theories,vie
80-B,Vietnamese,"Hanoi,Hanoi,Vietnam",??t chân lên M?t Tr?ng là gi?,Conspiracy theories,vie
39,Vietnamese,"Hanoi,Hanoi,Vietnam",Xét nghi?m PCR,Novel Science and Technology Issues,vie
42,Vietnamese,"Hanoi,Hanoi,Vietnam",RNA thông tin,Novel Science and Technology Issues,vie
43,Vietnamese,"Hanoi,Hanoi,Vietnam",B? gen,Novel Science and Technology Issues,vie
44,Vietnamese,"Hanoi,Hanoi,Vietnam",Sao H?a,Novel Science and Technology Issues,vie
45,Vietnamese,"Hanoi,Hanoi,Vietnam",Ti?u hành tinh,Novel Science and Technology Issues,vie
46,Vietnamese,"Hanoi,Hanoi,Vietnam",H? gen CRISPR,Novel Science and Technology Issues,vie
48,Vietnamese,"Hanoi,Hanoi,Vietnam",Cu?n g?p protein,Novel Science and Technology Issues,vie
49,Vietnamese,"Hanoi,Hanoi,Vietnam",H? ?en,Novel Science and Technology Issues,vie
52,Vietnamese,"Hanoi,Hanoi,Vietnam",??t bi?n,Novel Science and Technology Issues,vie
87,Vietnamese,"Hanoi,Hanoi,Vietnam",Xe t? hành,Novel Science and Technology Issues,vie
5,Vietnamese,"Hanoi,Hanoi,Vietnam",Môi tr??ng,Canonical Scientific Issues,vie
6,Vietnamese,"Hanoi,Hanoi,Vietnam",H? sinh thái,Canonical Scientific Issues,vie
8,Vietnamese,"Hanoi,Hanoi,Vietnam",Ô nhi?m,Canonical Scientific Issues,vie
12,Vietnamese,"Hanoi,Hanoi,Vietnam",N?m,Canonical Scientific Issues,vie
13,Vietnamese,"Hanoi,Hanoi,Vietnam",Thú có vú/??ng v?t có vú,Canonical Scientific Issues,vie
16,Vietnamese,"Hanoi,Hanoi,Vietnam",Dung d?ch,Canonical Scientific Issues,vie
20,Vietnamese,"Hanoi,Hanoi,Vietnam",Nguyên t?,Canonical Scientific Issues,vie
28,Vietnamese,"Hanoi,Hanoi,Vietnam",N?ng l??ng,Canonical Scientific Issues,vie
29,Vietnamese,"Hanoi,Hanoi,Vietnam",Tr?ng l??ng,Canonical Scientific Issues,vie
35,Vietnamese,"Hanoi,Hanoi,Vietnam",H? M?t Tr?i,Canonical Scientific Issues,vie
38,Vietnamese,"Hanoi,Hanoi,Vietnam",Ti?n hóa,Canonical Scientific Issues,vie
53,Vietnamese,"Hanoi,Hanoi,Vietnam",Suy dinh d??ng,Socio-Scientific Isuues,vie
54,Vietnamese,"Hanoi,Hanoi,Vietnam",An ninh l??ng th?c,Socio-Scientific Isuues,vie
56,Vietnamese,"Hanoi,Hanoi,Vietnam",Ca-lo,Socio-Scientific Isuues,vie
58,Vietnamese,"Hanoi,Hanoi,Vietnam",N?ng l??ng tái t?o,Socio-Scientific Isuues,vie
59,Vietnamese,"Hanoi,Hanoi,Vietnam",?m lên toàn c?u,Socio-Scientific Isuues,vie
65,Vietnamese,"Hanoi,Hanoi,Vietnam",Ô nhi?m ??t,Socio-Scientific Isuues,vie
66,Vietnamese,"Hanoi,Hanoi,Vietnam",Khí nhà kính,Socio-Scientific Isuues,vie
68,Vietnamese,"Hanoi,Hanoi,Vietnam",Nhi?m trùng,Socio-Scientific Isuues,vie
70,Vietnamese,"Hanoi,Hanoi,Vietnam",L?t,Socio-Scientific Isuues,vie
71,Vietnamese,"Hanoi,Hanoi,Vietnam",H?n hán,Socio-Scientific Isuues,vie
5,Zulu,"Cape Town,Western Cape,South Africa",Isimo-nhlalo,Canonical Scientific Issues,zu
6,Zulu,"Cape Town,Western Cape,South Africa",Impila-ndawonye,Canonical Scientific Issues,zu
8,Zulu,"Cape Town,Western Cape,South Africa",Ukunukubezeka,Canonical Scientific Issues,zu
12,Zulu,"Cape Town,Western Cape,South Africa",Isikhunta,Canonical Scientific Issues,zu
13,Zulu,"Cape Town,Western Cape,South Africa",Isilwane esincelisayo,Canonical Scientific Issues,zu
16,Zulu,"Cape Town,Western Cape,South Africa",Ingxube,Canonical Scientific Issues,zu
20,Zulu,"Cape Town,Western Cape,South Africa",I-athomu,Canonical Scientific Issues,zu
28,Zulu,"Cape Town,Western Cape,South Africa",Amandla,Canonical Scientific Issues,zu
29,Zulu,"Cape Town,Western Cape,South Africa",Isisindo,Canonical Scientific Issues,zu
35,Zulu,"Cape Town,Western Cape,South Africa",Uhlelo-mkhathi,Canonical Scientific Issues,zu
38,Zulu,"Cape Town,Western Cape,South Africa",Uguquko-simo lwemvelo,Canonical Scientific Issues,zu
53,Zulu,"Cape Town,Western Cape,South Africa",Ukungondleki kahle,Socio-Scientific Isuues,zu
54,Zulu,"Cape Town,Western Cape,South Africa",Ukutholakala kokudla okwaneleyo,Socio-Scientific Isuues,zu
56,Zulu,"Cape Town,Western Cape,South Africa",Ikhalori,Socio-Scientific Isuues,zu
58,Zulu,"Cape Town,Western Cape,South Africa",Amandla avuselelekayo,Socio-Scientific Isuues,zu
59,Zulu,"Cape Town,Western Cape,South Africa",Ukushintsha kwesimo sezulu,Socio-Scientific Isuues,zu
65,Zulu,"Cape Town,Western Cape,South Africa",Ukunukubezeka komhlabathi,Socio-Scientific Isuues,zu
66,Zulu,"Cape Town,Western Cape,South Africa",Igesi ebamba ukushisa,Socio-Scientific Isuues,zu
68,Zulu,"Cape Town,Western Cape,South Africa",Isifo,Socio-Scientific Isuues,zu
70,Zulu,"Cape Town,Western Cape,South Africa",Isikhukhula,Socio-Scientific Isuues,zu
71,Zulu,"Cape Town,Western Cape,South Africa",Isomiso,Socio-Scientific Isuues,zu
39,Zulu,"Cape Town,Western Cape,South Africa",i-PCR,Novel Science and Technology Issues,zu
42,Zulu,"Cape Town,Western Cape,South Africa",i-mRNA,Novel Science and Technology Issues,zu
43,Zulu,"Cape Town,Western Cape,South Africa",iqoqwana eliphelele lolibofuzo,Novel Science and Technology Issues,zu
44,Zulu,"Cape Town,Western Cape,South Africa",i-Mars,Novel Science and Technology Issues,zu
45,Zulu,"Cape Town,Western Cape,South Africa",imihlaba emincane,Novel Science and Technology Issues,zu
46,Zulu,"Cape Town,Western Cape,South Africa",i-CRISPR,Novel Science and Technology Issues,zu
48,Zulu,"Cape Town,Western Cape,South Africa",ukugoqeka kwamaphrotheni,Novel Science and Technology Issues,zu
49,Zulu,"Cape Town,Western Cape,South Africa",umgodi omnyama,Novel Science and Technology Issues,zu
52,Zulu,"Cape Town,Western Cape,South Africa",Ukuguquka,Novel Science and Technology Issues,zu
87,Zulu,"Cape Town,Western Cape,South Africa",Imoto ezishayela ngokwayo,Novel Science and Technology Issues,zu
73-B,Zulu,"Cape Town,Western Cape,South Africa",ukufudumala kwembulunga yonke inkohliso,Conspiracy Theories,zu
74-B,Zulu,"Cape Town,Western Cape,South Africa",ukuguquka kwesimo sezulu inkohliso,Conspiracy Theories,zu
77-B,Zulu,"Cape Town,Western Cape,South Africa",imigomo ye-autism,Conspiracy Theories,zu
79-B,Zulu,"Cape Town,Western Cape,South Africa",umhlaba oyisicaba,Conspiracy Theories,zu
80-B,Zulu,"Cape Town,Western Cape,South Africa",Umgunyathi wokufika kwenyanga,Conspiracy Theories,zu
